2021-08-10T14:41:51+00:00,3
2021-08-10T16:37:13+00:00,3
2021-08-10T17:28:12+00:00,3
2021-08-10T17:46:29+00:00,3
2021-08-10T18:30:03+00:00,3
2021-08-10T18:52:39+00:00,3
2021-08-10T19:17:43+00:00,3
2021-08-10T19:41:47+00:00,3
2021-08-10T22:56:32+00:00,3
2021-08-10T23:54:59+00:00,3
2021-08-11T01:11:50+00:00,3
2021-08-11T02:09:25+00:00,3
2021-08-11T02:47:51+00:00,3
2021-08-11T03:27:00+00:00,3
2021-08-11T03:47:02+00:00,3
2021-08-11T04:31:39+00:00,3
2021-08-11T04:54:12+00:00,3
2021-08-11T05:20:39+00:00,3
2021-08-11T06:30:34+00:00,3
2021-08-11T06:53:44+00:00,3
2021-08-11T07:20:57+00:00,3
2021-08-11T07:41:44+00:00,3
2021-08-11T08:26:10+00:00,3
2021-08-11T08:44:12+00:00,3
2021-08-11T09:25:48+00:00,3
2021-08-11T09:45:49+00:00,3
2021-08-11T10:27:51+00:00,3
2021-08-11T10:45:20+00:00,3
2021-08-11T11:19:09+00:00,3
2021-08-11T11:41:38+00:00,3
2021-08-11T12:37:48+00:00,4
2021-08-11T13:27:22+00:00,4
2021-08-11T13:42:16+00:00,4
2021-08-11T14:20:47+00:00,4
2021-08-11T14:41:35+00:00,4
2021-08-11T15:27:13+00:00,4
2021-08-11T15:48:57+00:00,4
2021-08-11T16:37:27+00:00,3
2021-08-11T17:29:54+00:00,3
2021-08-11T17:48:37+00:00,3
2021-08-11T18:30:33+00:00,1
2021-08-11T18:53:03+00:00,1
2021-08-11T19:17:53+00:00,1
2021-08-11T19:41:41+00:00,1
2021-08-11T20:23:30+00:00,1
2021-08-11T20:41:35+00:00,1
2021-08-11T21:22:17+00:00,1
2021-08-11T21:43:28+00:00,1
2021-08-11T22:23:28+00:00,0
2021-08-11T22:42:35+00:00,0
2021-08-11T23:22:49+00:00,0
2021-08-11T23:41:45+00:00,0
2021-08-12T01:11:53+00:00,0
2021-08-12T02:09:44+00:00,0
2021-08-12T02:46:58+00:00,0
2021-08-12T03:26:12+00:00,0
2021-08-12T03:45:58+00:00,0
2021-08-12T04:30:57+00:00,0
2021-08-12T04:53:28+00:00,0
2021-08-12T05:20:14+00:00,0
2021-08-12T05:41:52+00:00,0
2021-08-12T06:30:39+00:00,0
2021-08-12T06:53:37+00:00,0
2021-08-12T07:20:50+00:00,0
2021-08-12T07:41:53+00:00,0
2021-08-12T08:25:22+00:00,0
